id,name,type,is_deceased,date_of_birth,date_of_death
m.05ynpj1,Shireen Hunter,people.person,false,1945-01-01,null
m.05b653r,Dann Glenn,people.person,false,1950-05-30,null
m.07ldk4,Bobby Simmons,people.person,false,1980-06-02,null
m.0131z58g,Barbara Craig,people.person,true,1915-10-22,2005-01-25
m.051h80,Edward Stourton,people.person,false,1957-11-24,null
m.03fddh,Mehdi Karroubi,people.person,false,1937-09-26,null
m.05b38t4,Teresa Hill,people.person,false,1969-05-09,null
m.0102rg7m,Martin Kostadinov,people.person,false,1996-05-13,null
m.06zn50s,Ien Dales,people.person,true,1931-10-18,1994-01-10
m.0115fq7c,Silvana Herman,people.person,false,1965-12-15,null
m.05zy_lm,Ivor Brown,people.deceased_person,true,1888-04-01,1966-01-01
g.122fjctl,Dietmar Franke,people.person,true,1938-05-10,2007-11-25
m.028bn_9,Svitlana Azarova,people.person,false,1976-01-09,null
m.0414xnj,Robert Disque,people.deceased_person,true,1883-03-14,1968-05-07
m.01wc5_5,Frankie Bones,people.person,false,1966-01-01,null
m.02zbn25,Margaret Joslin,people.deceased_person,true,1883-08-06,1956-10-14
m.04d2rsr,Elisa Lucinda,people.person,false,1958-02-02,null
m.03xnb80,Matt McIntosh,people.person,false,1971-01-13,null
m.04lfm8v,Lucien Plourde,people.person,false,1930-03-27,null
m.0284nn7,Sudhakarrao Naik,people.deceased_person,true,1934-08-21,2001-05-10
m.04zy7kr,Shilajeet Majumdar,people.person,false,1960-10-09,null
m.03mh0dp,Art Frantz,people.person,true,1921-03-01,2008-01-24
m.02hht4l,Edgar Adams,people.person,true,1868-04-07,1940-05-05
m.0840hf,Karl Howman,people.person,false,1952-12-13,null
m.03czzc,John Davies,people.person,true,1814-06-10,1872-06-11
m.02qgwzy,Garland Buckeye,people.person,true,1897-10-16,1975-11-14
m.01wfx16,Quahogs,people.person,false,1974-09-26,null
m.02rzdwv,William Sudell,people.deceased_person,true,1851-01-01,1911-01-01
m.01g7ky,Robert Dundas,people.deceased_person,true,1771-03-14,1851-06-10
m.03hlf1h,Bette Lasky,people.person,false,1947-03-16,null
m.05b10d8,Zehava Shmueli,people.person,false,1955-05-19,null
m.03cnmqm,Garry Baker,people.person,false,1953-03-24,null
m.02q2n1d,Jim Katcavage,people.person,true,1934-10-28,1995-02-22
m.03d3sfn,Ludolph Lehmus,people.deceased_person,true,1780-07-07,1863-01-18
m.06zk8m1,Riccardo Brosco,people.person,false,1991-02-03,null
m.03j33fc,Pieter Bouwman,people.person,false,1958-01-01,null
m.03cxtkm,David Dunlap,people.person,true,1910-11-19,1994-12-16
m.05xf813,Justus Buchler,people.deceased_person,true,1914-01-01,1991-01-01
m.053qqnc,Tom McCluskey,people.person,true,1890-08-31,1917-10-04
m.05p3wkn,Erna Schillig,people.person,true,1900-01-01,1993-01-01
m.04jcby9,Thomas Keens,people.person,true,1870-01-01,1953-11-24
m.02psnmd,Dorothy Mengering,people.person,false,1921-07-18,null
m.07jmnh,Kulbhushan Kharbanda,people.person,false,1944-10-21,null
m.0465l6v,Giovanni Muzio,people.person,true,1893-02-12,1982-05-21
m.01tv_qp,Darren Tate,people.person,false,1972-10-22,null
m.03mr8k,Andrew Caddick,people.person,false,1968-11-21,null
m.0412_jv,Joe Mulligan,people.person,true,1913-07-31,1986-06-05
m.05fb5x_,David Adekola,people.person,false,1968-05-18,null
m.05f7fc3,Ioana Tudoran,people.person,false,1948-08-03,null
m.012_08zz,Guido Giovanelli,people.person,false,1901-11-30,null
m.02rbjry,Annibale Ciarniello,people.person,true,1900-01-09,2007-01-03
m.0284mqp,Jan Buzek,people.deceased_person,true,1874-03-27,1940-11-24
m.05syv22,Lucila Gamero de Medina,people.person,true,1873-06-12,1964-01-23
m.0464gkq,Fatima Siad,people.person,false,1986-12-17,null
m.05p3dy7,Rachel McFarlane,people.person,false,1971-01-01,null
m.02q1zqs,Hoa Nguyen,people.person,false,1967-01-01,null
m.06hptk,Abbas bin Ali,people.person,true,0647-05-15,0680-10-10
m.0271m5q,Joseph Enseling,people.deceased_person,true,1886-11-28,1957-07-16
m.03g_lxj,Pierre Garneau,people.person,true,1823-05-08,1905-06-23
m.0273bn_,Stuart Lovell,people.person,false,1972-01-09,null
m.02809xh,Ashraf Kan,people.person,true,1700-01-01,1730-01-01
m.02qfv2_,Jeevantha Kulatunga,people.person,false,1973-11-02,null
m.0126__33,Laila Kveli,people.person,false,1987-10-22,null
m.03wd131,Charles Jardine,people.deceased_person,true,1889-02-26,1942-10-06
m.01k7m9,William Coxe,people.person,true,1747-03-17,1828-06-08
m.06426js,Stewart Glenister,people.person,false,1988-10-12,null
m.05ymkqp,Dick Kooiman,people.person,false,1943-01-01,null
m.05p97xn,Marko Kon,people.person,false,1972-04-20,null
m.012vlsl_,Sophie Hunter,people.person,false,1978-01-01,null
m.02ql76r,Li Kongzheng,people.person,false,1959-05-04,null
m.03wfn70,Edvard Hultgren,people.person,true,1904-01-24,1984-04-26
m.04zwx02,Louis Duvernois,people.person,false,1941-05-17,null
m.05vh0d9,Janet Zandy,people.person,false,1945-01-01,null
g.155pkkq_,Yvonne Yao,people.person,false,1981-01-01,null
m.03j3gdt,Vincenzo De Crescenzo,people.person,false,1915-01-01,null
m.04dcqb,Russell Crowell,people.person,true,1919-04-23,2004-09-11
m.02756dc,GH057ayame,people.person,false,1988-06-09,null
m.011k_z_b,Curtley Williams,people.person,false,1990-03-19,null
m.04yb_7j,Carlos Granda,people.person,false,1961-01-01,null
m.04z3cs,Rich Fields,people.person,false,1960-11-30,null
m.02hj69q,George Stuart Robertson,people.person,true,1872-05-25,1967-01-29
m.02vpzsg,Otto Antonius,people.person,true,1885-05-21,1945-04-09
m.04q1s5w,Tom Sloan,people.person,false,1959-07-10,null
m.01345cvw,Dheiraj Kapoor,people.person,false,1978-10-25,null
m.0464ghn,Emily Langton Massingberd,people.deceased_person,true,1847-01-01,1897-01-01
m.06zn3tz,Ronan Edwards,people.person,false,1979-11-07,null
m.02l0zz,Franks de Vinne,people.person,false,1961-04-25,null
m.021vb3,Frederick Browning,people.person,true,1896-10-20,1965-03-14
m.05xv2m9,Walter Roberts,people.person,true,1886-01-01,1962-01-01
m.05vw_43,Anne MacLeod,people.person,false,1951-01-01,null
m.05t0bvc,Tony Jardine,people.person,false,1952-01-01,null
m.03xnqsg,Jamie Woon,people.person,false,1983-03-29,null
m.06n341,Peter Ndlovu,people.person,false,1973-02-25,null
m.01s5kc,Scipio Africanus Jones,people.person,true,1863-08-03,1943-03-02
m.01jfclc,Trevor Jones,people.person,false,1949-03-23,null
m.02mk1d,John Sevier,people.person,true,1745-09-23,1815-09-24
m.026y3hk,Naho Toda,people.person,false,1974-03-13,null
m.03xp55x,Dean Reilly,people.person,false,1926-06-30,null
m.06zkmz_,Sorin Vlaicu,people.person,false,1965-05-03,null
m.05zn0x1,Rusty Tillman,people.person,false,1960-08-29,null
m.05xxpbf,Robert Hedin,people.person,false,1949-01-01,null
m.03c0_bh,Leonardo Cavallini,people.person,false,1939-01-01,null
m.07q50w,Thomas Ahearn,people.person,true,1855-06-24,1938-06-28
m.074pd6,Helena Carroll,people.deceased_person,true,1928-11-13,2013-03-31
m.03cd1kf,Sandy Tatum,people.person,false,1920-07-07,null
m.04f_m2j,Bernard Corser,people.deceased_person,true,1882-01-04,1967-12-15
m.011f4f6r,Red Baldwin,people.person,true,1894-09-01,1956-01-01
m.0286vfx,Edward Charles Frome,people.person,true,1802-01-07,1890-11-02
m.026v8ft,James Fechet,people.person,true,1877-08-21,1948-02-10
m.026_f0k,Robert King,people.person,false,1951-05-24,null
m.0408zt,Chris Wingert,people.person,false,1982-06-16,null
m.02vr_sf,Celia Brayfield,people.person,false,1945-01-01,null
m.010bkjws,Kaj Klitgaard,people.person,true,1888-05-19,1954-01-01
m.027h9fv,Dave Cutler,people.person,false,1945-10-17,null
m.022yxx,Brook Benton,people.person,true,1931-09-19,1988-04-09
m.01jnc6b,Johnny Van Zant,people.person,false,1959-02-27,null
m.05sz43z,Sid Wallington,people.deceased_person,true,1908-10-15,1989-12-01
m.012vqg3g,Ferdinand Fagerlin,people.person,true,1825-01-01,1907-01-01
m.04yfnf6,Preben Philipsen,people.person,true,1910-01-18,2005-09-21
m.02q14cr,Enric Gensana,people.deceased_person,true,1936-06-03,2005-09-28
m.054bkt,John Claiborne,people.deceased_person,true,1777-01-01,1808-10-09
m.02qkwss,Ilario Carposio,people.deceased_person,true,1852-01-01,1921-01-01
m.027h9ln,Jean Fuller,people.person,false,1950-04-16,null
m.01wjf57,Rob Bolland,people.person,false,1955-04-17,null
m.0829xh,Vickie Gates,people.deceased_person,false,1962-09-25,null
m.0463d8g,Joseph Yeo,people.person,false,1983-09-07,null
m.05zt8h3,Kaizer Allen,people.person,false,1994-01-20,null
m.04jkskh,Francis Humphrys,people.person,true,1879-04-24,1971-08-28
m.03y9jl,Roy Walton,people.person,false,1932-01-01,null
m.02vy6r6,Charles Turner,people.deceased_person,true,1916-03-24,1993-01-10
m.05zszkf,Ray Metzker,people.deceased_person,true,1931-01-01,2014-10-09
m.04zy8cw,Yuichi Shibakoya,people.person,false,1983-06-16,null
m.054r5rr,William Cummins,people.person,false,1892-03-20,null
m.04zgv9,Arthur Cockfield,people.person,true,1916-09-28,2007-01-08
m.03mdx8z,Agnes Godard,people.person,false,1951-05-28,null
m.02xtsm,George Perle,people.person,true,1915-05-06,2009-01-23
m.04ygrk5,Emil Pop,people.person,false,1942-10-25,null
m.0268_kz,Tim Barker,people.person,false,1981-06-19,null
m.05w7qvp,Michael McMullen,people.person,false,1943-01-01,null
m.05x2ctb,Manjit Singh,people.person,false,1953-01-01,null
m.028229v,Marcel Vigneron,people.person,false,1980-05-03,null
m.064mn8_,Jeff Harwell,people.person,false,1986-09-07,null
m.0285b4p,Sam Irving,people.person,true,1893-08-02,1968-12-12
m.02rl_n4,Edward Wade,people.person,true,1802-11-22,1866-08-13
m.04f3ts9,Worrawoot Srimaka,people.person,false,1971-12-08,null
m.04gs9vc,Manuel Antonio Bonilla Nava,people.deceased_person,false,1806-10-15,null
m.0411lrw,Nat Krinsky,people.deceased_person,true,1899-01-08,1984-05-08
m.04zxj6r,Neal Brady,people.deceased_person,true,1897-03-04,1947-06-19
m.06zjk3p,Greg Peach,people.person,false,1986-11-19,null
m.0264pwx,John Wilson Danenhower,people.deceased_person,true,1849-09-30,1887-04-20
m.012_09m1,Bruno Mealli,people.person,false,1937-11-20,null
m.05vh18r,Barry Richards,people.person,false,1945-01-01,null
m.04vzyc,William King,people.person,false,1959-12-07,null
m.05p2s7t,Erik von Heland,people.person,true,1880-01-01,1963-01-01
m.011smqyc,Keto Shimizu,people.person,false,1984-12-23,null
m.012kcn1f,Milancy Khongstia,people.person,false,1993-01-13,null
m.03d0461,Rolando Corella,people.person,false,1972-07-26,null
m.02vl76_,Josh Mandel,people.person,false,1958-10-09,null
m.04n4gzt,Eric Kwekeu,people.person,false,1980-03-11,null
m.03t85w,Sam Gibbons,people.person,true,1920-01-20,2012-10-10
m.0806449,Mohammed Goyi Aliyu,people.person,false,1993-02-12,null
m.064t0kr,Lucas Makowsky,people.person,false,1987-05-30,null
m.04gn4h7,Anthony Cheung,people.person,false,1952-11-17,null
m.05pclfz,Fabien Barcella,people.person,false,1983-10-27,null
m.05b1dh9,Roy Johnson,people.person,true,1959-06-27,2009-01-26
m.012816jl,Sam Austin,people.person,false,1996-12-19,null
m.03css5w,Bent Hegna,people.person,false,1959-06-10,null
m.02bpzp,William Chamberlayne,people.person,true,1619-01-01,1679-07-11
m.03md1xw,Eamonn Keane,people.deceased_person,true,1925-03-30,1990-01-07
m.011lrgz6,Ernesto Grassi,people.person,true,1900-11-24,1963-12-12
g.11dyl5kr8,Ove Wolf,people.person,false,1970-01-01,null
m.03p7m0,Samuel Yellin,people.deceased_person,true,1885-01-01,1940-01-01
m.05zx6s_,Val Myer,people.deceased_person,true,1883-01-01,1959-01-01
m.08076w0,Robert Cogoi,people.person,false,1939-10-25,null
m.012stpl1,Derick Hetherington,people.person,true,1911-06-27,1992-11-23
m.010f7mh9,Henry Paddack,people.person,false,1838-04-02,null
m.05xxmf,Edwin Arthur Jones,people.person,true,1853-06-28,1911-01-09
m.02vl5r6,Francis Lathom,people.person,true,1774-07-14,1832-01-01
m.07s5z1s,Ludolf de Jongh,people.deceased_person,true,1616-01-01,1679-01-01
m.04050zf,Emilie Betts,people.person,false,1922-10-24,null
m.03wdy1j,Hong Jongdzso,people.person,false,1982-05-22,null
m.02z35hr,Jeff Gretz,people.person,false,1976-07-18,null
m.0275797,Jeff Chapman,people.person,false,1969-07-17,null
m.026110y,Lukas Vischer,people.person,true,1780-10-24,1840-12-23
m.02rvg_c,Joan Root,people.deceased_person,true,1936-01-18,2006-01-13
m.04ycs8y,Badri Spanderashvili,people.person,false,1969-11-10,null
m.04y11q,Nathan Francis Mossell,people.deceased_person,true,1856-07-27,1946-10-27
m.02qnsm7,Mallory Horne,people.person,true,1925-04-17,2009-04-30
m.04jnllk,Jorge Querejeta,people.person,false,1968-09-01,null
m.012w53my,Bachtijar Kozjatajev,people.person,false,1992-03-28,null
m.013714b4,Robert Brattain,people.deceased_person,true,1911-05-21,2002-11-17
m.02x6j90,Peter Sharp,people.person,false,1954-07-16,null
m.01w42ft,Arnaud Rebotini,people.person,false,1970-01-01,null
m.026tw54,Sverre Wilberg,people.person,true,1929-12-24,1996-07-19
m.051vhm6,Jacob van Rijs,people.person,false,1965-01-01,null
m.026pdwt,Jean Martineau,people.person,false,1961-01-01,null
m.02rk8zn,Benson Wood,people.person,true,1839-03-31,1915-08-27
m.02rm181,Jacob Pitzer Cowan,people.deceased_person,true,1823-03-20,1895-07-09
m.06pq37,Magne Hoseth,people.person,false,1980-10-13,null
m.073992,Dharshini David,people.person,false,1973-01-01,null
m.04ygps6,Cecil Beresford Ramage,people.person,true,1895-01-17,1988-02-22
m.01336bc2,Michael Kantarovski,people.person,false,1995-05-22,null
m.05szfw4,Mike Elliott,people.person,true,1940-05-18,2005-09-14
m.02z6vnz,Chuck Kress,people.deceased_person,true,1921-12-09,2014-03-04
m.05t0bdz,Walton Hale Hamilton,people.person,true,1881-01-01,1958-01-01
m.03sz4v,Erika Harold,people.person,false,1980-02-20,null
m.051_qlw,Thomas Allin,people.deceased_person,true,1757-05-14,1833-06-26
m.03ct19l,Henry Blagrove,people.person,true,1887-04-26,1939-10-14
m.07k77qm,Del Bjork,people.person,true,1914-06-27,1988-08-26
m.02r1ph0,Balabhaskar,people.person,false,1978-10-07,null
m.02rht0w,Mark Dennis,people.person,false,1965-04-15,null
m.03f0w1d,Francois Carrier,people.person,false,1961-06-05,null
g.11mvrqxdg,Sophie Robert,people.person,false,1967-10-03,null
m.058spv,Queen Margarita of Bulgaria,people.person,false,1935-01-06,null
m.07gbbk,Kostas Vasileiadis,people.person,false,1984-03-15,null
m.010hnkxt,Norman Richardson,people.deceased_person,false,1915-04-15,null
m.04q0904,Marcin Nowacki,people.person,false,1981-02-12,null
m.0113gvsb,Robertus Dixon,people.deceased_person,true,1647-07-17,1733-01-20
m.0127xc_q,Aimi,people.person,false,1991-12-25,null
m.03qmc6_,Fred Collard,people.person,true,1912-06-06,1986-12-01
m.06f3xv,Micheline Bernardini,people.person,false,1927-12-01,null
m.03clwvk,Paul McDowell,people.person,true,1905-01-17,1962-08-01
m.012n8m0z,Alessandro Messina,null,false,1969-01-01,null
m.03yj4p4,Arthur Mounteney,people.person,true,1883-02-11,1933-06-01
m.01wvtj6,Jose Pasillas,people.person,false,1976-04-26,null
m.027jdnl,Edward Turner Boyd Twistleton,people.person,true,1809-05-24,1874-10-05
m.03cbqdb,George Washington Ryland,people.person,true,1827-12-19,1910-01-01
m.01t_2yn,Herbert Roth,people.deceased_person,true,1926-12-14,1983-10-17
m.02pmysy,Krupabai Satthianadhan,people.deceased_person,true,1862-01-01,1894-01-01
m.02ptbfy,Abolhassan Sadighi,people.person,true,1894-01-01,1995-12-11
m.080fnz1,Satoru Noda,people.person,false,1969-03-19,null
m.06zs7yq,Clayton Hill,people.person,true,1931-05-07,2009-07-26
m.05szft2,Philippe Colin,people.person,false,1979-09-14,null
m.04hv89,Sigismund Franz,people.deceased_person,true,1630-11-27,1665-06-25
m.01721f,Michael Grade,people.person,false,1943-03-08,null
m.04b8hz,Colin Hanks,people.person,false,1977-11-24,null
m.03m9sxs,Kasper Hvidt,people.person,false,1976-02-06,null
m.02qqncc,Anne Hyde Choate,people.person,true,1886-10-27,1967-05-17
m.02hh8j,Claude Berri,people.person,true,1934-07-01,2009-01-12
m.03c5w9d,Ryszard Bakst,people.person,true,1926-04-04,1999-03-25
m.02prkjs,Gert Jonke,people.deceased_person,true,1946-02-08,2009-01-04
m.051ytty,Bruce Murray,people.person,false,1929-09-04,null
m.03m76sz,Damian Scannell,people.person,false,1985-04-28,null
m.05wwdg7,Amrit Wilson,people.person,false,1941-01-01,null
m.043lm20,Poul Jensen,people.deceased_person,true,1934-03-28,2000-01-01
m.047pcj6,Abdel Hamid Ahmed,people.person,false,1984-03-03,null
m.03j33r8,Francois Couturier,people.person,false,1950-02-05,null
m.064ssbn,Alfonso IV di Ribagorza,people.deceased_person,true,1332-01-01,1412-01-01
m.05y10kk,Richard Arteca,people.person,false,1950-01-01,null
m.05h55sp,Jackie Pigeaud,people.person,false,1937-01-01,null
m.05mqnjj,Edward Miller,people.person,true,1915-07-16,2000-01-01
m.064m88n,Jennifer Risper,people.person,false,1987-03-11,null
m.077n4f,Cayetano Arellano,people.deceased_person,true,1847-03-02,1920-12-23
m.05xrxrl,Michael E Marmura,people.person,false,1929-01-01,null
m.02qjv4s,Netinho,people.person,false,1984-04-24,null
m.06w58rr,William Andrews,people.person,false,1977-10-10,null
m.05zj0df,Roy Reinard,people.person,false,1954-11-23,null
m.02vnsnq,Achille Emperaire,people.deceased_person,true,1829-09-16,1898-01-08
m.049g9y8,Loris Tjeknavorian,people.person,false,1937-10-13,null
m.083tkr,Caleb Rand Bill,people.person,true,1806-01-09,1872-02-01
g.122z_gm3,Holger Meitinger,people.person,false,1957-03-28,null
m.027179w,Philip Hunt,people.person,false,1949-05-19,null
m.05ky0s,Geoffrey Blainey,people.person,false,1930-03-11,null
m.03fwy6,Mirin,people.deceased_person,true,0565-01-01,0620-01-01
m.03b_nkb,Steve Rushton,people.person,false,1987-10-30,null
m.02q420v,Nobuaki Maeda,people.deceased_person,true,1907-01-01,1975-01-01
m.030hj1,Leo Goldseed,people.person,false,1979-08-26,null
m.02qk43x,Alonzo Drake,people.person,true,1884-04-16,1919-02-14
m.03w2k7,Kazuo Taoka,people.deceased_person,true,1913-03-28,1981-07-01
m.06vwqj,Jerry Flynn,people.person,false,1959-11-21,null
m.0289pd7,Joel Geist,people.person,false,1982-09-21,null
m.03csqj4,Gene Callahan,people.deceased_person,true,1923-11-07,1990-12-26
m.027ww_v,Ivan Shefer,people.person,false,1983-02-19,null
m.011lf78n,Rira Hongo,people.person,false,1994-10-30,null
m.02z3l4r,Lucy Coats,people.person,false,1961-04-01,null
m.025zw8x,Lee Harper,people.person,false,1971-10-30,null
m.027pkh3,Asami Okamoto,people.person,false,1974-01-01,null
m.04jlgp,Billie Whitelaw,people.person,true,1932-06-06,2014-12-21
m.02q6msl,Gladys Powers,people.person,true,1899-05-10,2008-08-15
m.02q9j5m,Tomasz Markowski,people.person,false,1975-07-30,null
m.02r6v2n,Lencho Skibba,people.person,false,1988-02-18,null
m.02plf44,Mike Lynch,people.person,false,1962-01-18,null
m.02w46xg,John Gray,people.deceased_person,true,1877-08-05,1952-07-17
m.011cft6q,Nile Wilson,people.person,false,1996-01-17,null
m.02r2cwc,George Johnston,people.deceased_person,true,1855-01-01,1945-01-01
m.03crmb0,Lars Martin Engedal,people.person,false,1983-09-11,null
m.05vvjgg,Barbara Clayton,people.person,false,1931-01-01,null
m.03d9k88,Arthur Saxon,people.person,true,1878-04-28,1921-08-06
m.02q8dd4,Jules Carpentier,people.person,true,1851-08-30,1921-06-30
m.04mws_q,Liban Abdi,people.person,false,1988-10-05,null
m.02r86gl,Jan Haller,people.deceased_person,true,1463-01-01,1525-01-01
m.05c3bfh,Wolf Schneider,people.person,false,1925-05-07,null
m.064lyg_,Percival Norton Johnson,people.deceased_person,true,1792-01-01,1866-01-01
m.06jhgr,Georg Ferdinand Howaldt,people.person,true,1802-04-08,1883-01-19
m.05w0x22,Mary Abbott,people.person,false,1942-01-01,null
m.01fk34,Mihajlo Idvorski Pupin,people.person,true,1858-10-09,1935-03-12
m.03hjp28,Jerzy Makula,people.person,false,1952-01-01,null
m.01v76vd,David Cain,people.person,false,1941-01-01,null
m.027k3cy,Sakshi Tanwar,people.person,false,1973-01-12,null
m.06cncr,Irene Longman,people.person,true,1877-04-24,1964-07-29
m.02vww8h,Gordon Drummond,people.person,false,1980-04-21,null
m.01vrp5w,Jim Moginie,people.person,false,1956-05-18,null
g.1z2v7vhry,Praptpadol Suwanbang,people.person,false,1969-07-09,null
m.07qk12,Joseph Guglielmo,people.deceased_person,true,1928-01-01,1983-01-01
m.07r8t7,John Lambie,people.person,true,1868-12-18,1923-12-26
m.05xvfkt,James Cox,people.person,false,1938-01-01,null
m.02vljt0,Luis Bonilla,people.person,false,1965-10-12,null
m.07v7z6,Mariano Matamoros,people.person,true,1770-08-14,1814-02-03
m.043jv36,Rebecca Nabutola,people.person,false,1959-01-17,null
m.049fj_t,Shaun Southern,people.person,false,1967-05-07,null
m.02vrrgs,Daniel Glen Timms,people.person,false,1961-05-16,null
m.0121_ndk,Josh Quayhagen,people.person,false,1986-08-30,null
m.02x0s__,Xanthe Elbrick,people.person,false,1978-12-01,null
m.02m6_m,Etelbertas II,people.person,true,0725-01-01,0762-01-01
m.026kt9x,Anselm Reyle,people.person,false,1970-12-02,null
m.0522l8m,Peter Russell,people.person,false,1939-08-12,null
m.02rnzp5,William Broadbent,people.person,true,1835-01-23,1907-07-10
m.04lj5lw,Martin Balluch,people.person,false,1964-10-12,null
m.07p0hy,Karl Bermingham,people.person,false,1985-10-06,null
m.026bpd0,Adamu Tesfaw,people.person,false,1922-01-01,null
m.03m6h5r,Lesly Masson,people.person,false,1987-01-01,null
m.02qqp76,Kazimierz Moskal,people.person,false,1967-01-09,null
m.051_r6t,Auguste Champetier de Ribes,people.deceased_person,true,1882-07-30,1947-03-06
m.025dnm,Elaine Paige,people.person,false,1948-03-05,null
m.027x5_l,Henry Downey,people.person,false,1966-12-27,null
m.05zvd4l,Milt Ghee,people.person,true,1891-11-17,1975-03-16
m.05xv1s4,Tauno Tiusanen,people.person,false,1941-04-30,null
m.02r7xmz,Jeff Otis,people.person,false,1983-01-30,null
m.05zq4y,Ralph Backstrom,people.person,false,1937-09-18,null
m.02ws21,John Gibson,people.person,true,1740-05-23,1822-04-10
m.043pjlq,Bross Townsend,people.deceased_person,true,1933-10-18,2003-05-12
m.011stlq4,William Bartlett Dalby,people.deceased_person,true,1840-12-10,1918-12-29
m.03h37nq,Paul Maguire,people.person,false,1956-08-21,null
m.05vyhxz,Liam Mac Uistin,people.person,false,1938-01-01,null
m.05h81h,Johann Wilhelm Hertel,people.person,true,1727-10-09,1789-06-14
m.062tjf,Justin Whalin,people.person,false,1974-09-06,null
m.04gnlkx,Hugh Tinney,people.person,false,1958-01-01,null
m.064l5hk,Edwin Honig,people.person,true,1919-09-03,2011-05-25
m.076xhhs,Aleksandr Dormidontov,people.person,false,1989-02-15,null
m.07tvwl,Lloyd Monserratt,people.deceased_person,true,1966-12-02,2003-01-09
m.05x8mxd,Mark Kerr,people.deceased_person,true,1883-01-01,1950-01-01
m.015q9n,John Smith,people.person,true,1790-01-01,1824-02-06
m.027715r,Mingo,people.deceased_person,false,0197-01-01,null
m.010qxmzq,Dean Russ,people.person,false,1986-02-27,null
m.05ykfck,David Irving,people.deceased_person,true,1778-12-05,1860-05-11
m.05mrdxm,Blair Connor,people.person,false,1988-09-29,null
m.04mxhcr,Kaire Mbuende,people.person,false,1953-11-28,null
m.02w6v3n,Wakahaguro Tomoaki,people.deceased_person,true,1934-11-25,1969-03-02
m.05w2_gj,Kristin Petrie,people.person,false,1970-01-01,null
m.01bkb0,Senesino,people.person,true,1686-10-31,1758-11-27
m.027n37h,Freddy Bourgeois,people.person,false,1977-02-23,null
m.011q0lxl,Abdulkadir Sheikh Abubakar,people.person,false,1994-12-25,null
m.0660rkw,Tracy Maxwell Heard,people.person,false,1963-04-30,null
m.06mw8d,Yaron Brook,people.person,false,1961-05-23,null
m.026txvs,Minka Kelly,people.person,false,1980-06-24,null
m.0479slg,Seiji Sasaki,people.person,false,1965-01-11,null
m.0806jqm,Marie Pierre Parent,people.person,false,1982-05-15,null
m.04n0lc9,Tim Jacobs,people.person,false,1952-03-28,null
m.02qd8vh,Lincoln Walsh,people.person,true,1903-11-03,1971-11-17
m.04dm0fp,Pietro Ferrero,people.person,true,1963-09-11,2011-04-18
m.05zk8dl,Choudry Mohammad Sadiq,people.person,true,1900-01-01,1975-01-01
m.07g00h,Hattie Carnegie,people.deceased_person,true,1880-03-15,1956-02-22
m.03f3s1z,Sean Porter,people.person,false,1983-01-24,null
m.027xmnq,Bob Angelle,people.person,true,1896-08-26,1979-12-22
m.025vyd,Julie Morgan,people.person,false,1944-11-02,null
m.02qgj8x,Jhonny van Beukering,people.person,false,1983-09-29,null
m.04h16k,Pamela Hansford Johnson,people.deceased_person,true,1912-05-29,1981-06-19
m.05t020t,Casimir I of Opole,people.person,true,1179-01-01,1230-05-13
m.04qz4g,Shane Sutcliffe,people.person,false,1975-06-17,null
m.06w6rhh,Eugene Wilfred Jayewardene,people.person,true,1874-06-11,1932-11-23
m.03cwb0y,Mattie Clarke,people.person,true,1922-01-01,1960-01-06
m.04n2d7f,Leopold Lindtberg,people.deceased_person,true,1902-06-01,1984-04-18
m.05x60pg,Don Sawyer,people.person,false,1947-01-01,null
m.05p5pd7,Jay Griffiths,people.person,false,1965-01-01,null
m.05vdhpf,Takeyuki Hida,people.person,false,1927-01-01,null
m.06zwl_,Piotr Trochowski,people.person,false,1984-03-22,null
m.022r1t0,Frank Kilkelly,people.person,false,1979-07-25,null
m.0131j8x3,Stefano Allocchio,people.person,false,1962-03-18,null
m.064c2pc,Michael Dimalanta,people.person,false,1981-10-19,null
m.024rv1,Gidon Kremer,people.person,false,1947-02-27,null
m.010qqswj,Zafar Iqbal,people.person,false,1947-11-22,null
m.01qx40h,Ivo Robic,people.deceased_person,true,1926-01-29,2000-03-09
m.04q2wq3,Mark Sainsbury,people.person,false,1956-01-01,null
m.027g95f,Fay Davis,people.deceased_person,true,1873-01-01,1945-02-27
m.04dzz38,Izzy Sher,people.deceased_person,true,1912-01-01,1999-01-01
m.04mzr9f,Derek Ho,people.person,false,1964-09-26,null
m.02yj8n,Joey Manley,people.deceased_person,true,1965-01-01,2013-11-07
m.01ppyb,Guru Nanak,people.person,true,1469-04-15,1539-09-22
m.02pfnyk,Gary Jarman,people.person,false,1980-10-20,null
m.0273g2f,Adrian Jarvis,people.person,false,1983-12-12,null
g.123213r6,Lisa Feulner,people.person,false,1990-01-31,null
g.120j31dr,Katja Wirth,people.person,false,1980-04-02,null
m.011py8tv,Grant Irvine,people.person,false,1991-03-17,null
m.03nvtcg,Sigourney Thayer,people.deceased_person,true,1896-03-24,1944-11-02
m.010hpy0j,Sotir Shkurti,people.person,false,1962-01-24,null
m.047dy5q,Samuel Warren Abbott,people.deceased_person,true,1837-01-01,1904-01-01
m.06qcb4,Tom Craddick,people.person,false,1943-09-19,null
m.05wjwl_,David Brierley,people.person,false,1954-01-01,null
m.02r6ccc,Henri Kuprashvili,people.person,false,1946-09-13,null
